fold,cindex,cutoff_from_train_median,n_test,n_high_risk,n_low_risk,n_event_test,logrank_stat,logrank_p,auc_36m,auc_60m,HR_high_vs_low,HR_95CI_lower,HR_95CI_upper,cox_p
0,0.7754394079555966,-0.8774322271347046,128.0,66.0,62.0,49.0,28.678422363243946,8.545056604703818e-08,0.7838231213738632,0.812952458400808,6.168192029948202,2.8856079808222805,13.184948603959292,2.6777937513841027e-06
1,0.7651515151515151,-0.4627622663974762,128.0,64.0,64.0,49.0,30.060065694641818,4.1886867453127757e-08,0.8024060849236894,0.8053621550263494,5.70254527418461,2.8305195944629884,11.488711354529519,1.1085621616495001e-06
2,0.6917760884588804,-0.9359888434410095,127.0,75.0,52.0,48.0,11.400478607072406,0.000734251868257816,0.7334526335634083,0.6991144027340984,3.153306340692486,1.5628458212014058,6.3623300157706515,0.0013426520226536248
3,0.7391403749428441,-1.0372141599655151,127.0,65.0,62.0,48.0,14.134820023033967,0.00017016462998619466,0.8436589861006969,0.7361778530704793,3.1197707863437425,1.6692305051465586,5.830812299029545,0.00036290758402491045
4,0.760184287099903,-1.317518949508667,127.0,63.0,64.0,49.0,25.221606559034974,5.110642857865134e-07,0.7995299673459603,0.7849084958583584,4.808014689876,2.4481521499330867,9.442634216462093,5.118061641648959e-06
mean,0.7463383347217479,-0.9261832892894745,127.4,66.6,60.8,48.6,21.899078649405418,0.00018101097999265945,0.7925741586615237,0.7677030730180187,4.590365824209008,2.279271210313264,9.26188729795022,0.00034289280484664356
